FQDN,class_0_1,max_label_legnth,avg_label_legnth,labels_num,digits_num,total_characters,upperclass_letters_num,entropy
www.gffmleclerc.com,0,11,4.25,4,0,20,17,3.057476076289932
blogs.appacitive.com,0,10,4.5,4,0,21,18,3.614369445886757
adcast.io,0,6,2.6666666666666665,3,0,10,8,2.75
www.tcatwins.com,0,8,3.5,4,0,17,14,2.950212064914747
mail.wmg.bg,0,4,2.25,4,0,12,9,2.725480556997868
69-7-2-94.rev.cape.com,0,9,3.8,5,6,23,10,3.625
the.middle.page.googlepages.com,0,11,4.5,6,0,32,27,3.482127206733829
www.chengtarantino.com-a.googlepages.com,0,14,6.0,6,0,41,35,3.6827347174280898
m-viet.com,0,6,3.0,3,0,11,8,2.75
lordrhast.googlepages.com,0,11,5.75,4,0,26,23,3.534219021180341
mail.hersamacorn.com,0,11,4.5,4,0,21,18,3.3082708345352603
mail.esdi.edu.es,0,4,2.6,5,0,17,13,2.8731406795131336
www.viamichelin.fr,0,11,4.0,4,0,19,16,3.4056390622295662
innergi.leadpages.net,0,9,4.75,4,0,22,19,3.2608281712244565
www.9mal6.de,0,5,2.5,4,2,13,8,2.8464393446710154
www.ragsrestyled.com,0,12,4.5,4,0,21,18,3.57243125132212
www.antalyaescortum.net,0,15,5.25,4,0,24,21,3.5225715891363603
the.mohayonao.com,0,9,3.75,4,0,18,15,2.973557262275185
aoicyowsk.org,0,9,4.0,3,0,14,12,3.188721875540867
mail.new-ocean.com.vn,0,9,3.6,5,0,22,17,3.2195282822995477
cdn.protemplateslab.com,0,15,5.25,4,0,24,21,3.6304126608739984
ykimg.com,0,5,2.6666666666666665,3,0,10,8,2.75
cdn.almamedia.fi,0,9,3.5,4,0,17,14,3.039148671903071
mail.stillwatermining.com,0,16,5.75,4,0,26,23,3.5013978254341036
oppomobile.vn,0,10,4.0,3,0,14,12,3.0220552088742005
www.justinkoss.com,0,10,4.0,4,0,19,16,3.2806390622295662
www.davidhadley.net,0,11,4.25,4,0,20,17,3.292770193936991
correu.iesjoandaustria.org,0,15,6.0,4,0,27,24,3.522055208874201
ghs-vip-any-c463.ghs-ssl.googlehosted.com,0,16,7.6,5,3,42,31,3.9590943713503313
cdn.cingcivil.com,0,9,3.75,4,0,18,15,2.923231428797621
haipet.googlepages.com,0,11,5.0,4,0,23,20,3.4086949695628417
dev.mondaymandala.com,0,13,4.75,4,0,22,19,3.115834092163221
webmail.tamtam.nl,0,7,3.75,4,0,18,15,3.0062389286533895
cdn.brewuk.co.uk,0,6,2.6,5,0,17,13,3.238901256602631
mail.tombellnj.com,0,9,4.0,4,0,19,16,3.2806390622295662
www.spondoolies-tech.com,0,16,5.5,4,0,25,21,3.499227541723357
alexelifox.googlepages.com,0,11,6.0,4,0,27,24,3.355388542207534
rifootball.googlepages.com,0,11,6.0,4,0,27,24,3.5383201891060008
mail.johntoomeygallery.com,0,17,6.0,4,0,27,24,3.6053885422075345
www.wmtonline.com,0,9,3.75,4,0,18,15,2.973557262275185
oliverpetcare.agilecrm.com,0,13,6.0,4,0,27,24,3.4387218755408675
mail.naning9.com,0,7,3.5,4,1,17,13,3.039148671903071
www.rae-mexico.com,0,10,4.0,4,0,19,15,3.0565647621309537
correo.afaacoop.com,0,8,4.25,4,0,20,17,2.7274972248524723
www.musicmentions.com,0,13,4.75,4,0,22,19,3.221097250057958
www.goodneighborcommunityservices.com,0,29,8.75,4,0,38,35,3.8897379316519904
cdn.pereless.com,0,8,3.5,4,0,17,14,3.182005814760214
teamorbiteo.agilecrm.com,0,11,5.5,4,0,25,22,3.356492413796825
beautybar.com,0,9,4.0,3,0,14,12,3.2516291673878226
www.airplayintel.com,0,12,4.5,4,0,21,18,3.57243125132212
www.attractivereviews.com,0,17,5.75,4,0,26,23,3.3274847819558424
mail.portillofamily.com,0,14,5.25,4,0,24,21,3.236857303422074
aaainfotech.googlepages.com,0,11,6.25,4,0,28,25,3.543465189601646
www.agcocorp.com,0,8,3.5,4,0,17,14,2.788450457308289
www.ezellpc.com,0,7,3.25,4,0,16,13,2.873140679513133
mail.tramta.com,0,6,3.25,4,0,16,13,2.8150724101159437
www.dallasvbs.com,0,9,3.75,4,0,18,15,3.1898980954642875
cdn.mymoviesclub.com,0,12,4.5,4,0,21,18,3.5304930567574826
www.england.k12.ar.us,0,7,2.8333333333333335,6,2,22,15,3.572469458770136
rai.tv,0,3,1.6666666666666667,3,0,7,5,2.321928094887362
ajitnarang.googlepages.com,0,11,6.0,4,0,27,24,3.5535088547976788
gg.colornote.com,0,9,3.5,4,0,17,14,2.950212064914747
verizon.net,0,7,3.3333333333333335,3,0,12,10,2.9219280948873623
mail.nanhua.co.za,0,6,2.8,5,0,18,14,3.09306920777189
ghs-vip-any-c1227.ghs-ssl.googlehosted.com,0,17,7.8,5,4,43,31,3.976010789042101
milestilmann.bundledragon.com,0,12,6.75,4,0,30,27,3.736006946447657
cdn.thebolditalic.com,0,13,4.75,4,0,22,19,3.4713544870139303
www.miraeasset.com.br,0,10,3.6,5,0,22,18,3.3502090290998976
comm1.cape.com,0,5,3.0,4,1,15,11,2.6258145836939115
shopcity.agilecrm.com,0,8,4.75,4,0,22,19,3.6818808028034042
mail.naradanews.com,0,10,4.25,4,0,20,17,3.381580488309164
69-7-1-172.rev.cape.com,0,10,4.0,5,7,24,10,3.6168746059562227
mail.bmyg.com.au,0,4,2.6,5,0,17,13,3.180832987205441
www.logisticssolutionbuilders.com,0,25,7.75,4,0,34,31,3.6796874392795544
www.marajoaralaticinios.com.br,0,19,5.4,5,0,31,27,3.4723248916786287
webmail.amsyco.com,0,7,4.0,4,0,19,16,3.327819531114783
mail.skyeton.com,0,7,3.5,4,0,17,14,3.521640636343319
mail.globalvisioncapital.com,0,19,6.5,4,0,29,26,3.4406363526732657
cdn.girlscosmo.com,0,10,4.0,4,0,19,16,3.1556390622295662
mail.zenovatech.com,0,10,4.25,4,0,20,17,3.4992275471326932
ghs-svc-https-c76.ghs-ssl.googlehosted.com,0,17,7.8,5,2,43,33,3.4961041752669613
www.williamfelker.com,0,13,4.75,4,0,22,19,3.260828171224456
preconceito.mitos.googlepages.com,0,11,6.0,5,0,34,30,3.472905595320056
content.earls.ca,0,7,3.5,4,0,17,14,3.09306920777189
www.results-computing.com,0,17,5.75,4,0,26,22,3.6978458230844127
mail.shoox.com,0,5,3.0,4,0,15,12,3.0220552088742005
www.harriethall.com,0,11,4.25,4,0,20,17,3.337175341123077
staff.fairviewps.org,0,10,4.5,4,0,21,18,3.4613201402110083
support.stratifyd.com,0,9,4.75,4,0,22,19,3.576617644908667
nymag.com,0,5,2.6666666666666665,3,0,10,8,2.75
www.themanlove.com.ghs.googlehosted.com,0,12,4.857142857142857,7,0,40,34,3.6013062232214925
mail.travelideas.com.tr,0,11,4.0,5,0,24,20,3.4841837197791885
abc.com,0,3,2.0,3,0,8,6,2.2516291673878226
mail.luna.edu,0,4,2.75,4,0,14,11,2.9139770731827523
mail.trilogycg.com,0,9,4.0,4,0,19,16,3.25
mail.schnell.cc,0,7,3.25,4,0,16,13,2.9689185639620974
www.tor-design.com,0,10,4.0,4,0,19,15,3.456564762130954
jzlifestyles.leadpages.net,0,12,6.0,4,0,27,24,3.5383201891060003
mail.abc-associates.org,0,14,5.25,4,0,24,20,3.3841837197791884
ncfqy.org,0,5,2.6666666666666665,3,0,10,8,3.0
www.kcsuperstar.com,0,11,4.25,4,0,20,17,3.4548223999466066
cdn.previousnext.com.au,0,12,4.0,5,0,24,20,3.821928094887362
www.themidnightrun.net,0,14,5.0,4,0,23,20,3.3086949695628425
muelnet.com,0,7,3.3333333333333335,3,0,12,10,2.9219280948873623
ghs-svc-https-c664.ghs-ssl.googlehosted.com,0,18,8.0,5,3,44,33,3.526556683144252
cdn.lumerical.com,0,9,3.75,4,0,18,15,3.3232314287976203
wiki.ciao.ca,0,4,2.5,4,0,13,10,2.4464393446710155
www.widexpanama.com,0,11,4.25,4,0,20,17,3.2195282822995477
vmi.cape.com,0,4,2.5,4,0,13,10,2.9219280948873623
130.211.221.21.leadpagestest.net,0,13,3.857142857142857,7,11,33,16,3.4080531326597545
www.icfes-saber.com,0,11,4.25,4,0,20,16,3.327819531114783
mail.denizmuzikmerkezi.com,0,17,6.0,4,0,27,24,3.4387218755408675
www.wbp.poznan.pl,0,6,2.8,5,0,18,14,2.7534343861887853
www.livinglifeinruraliowa.com.ghs.googlehosted.com,0,21,6.428571428571429,7,0,51,45,3.939090807864626
mail.nautilusenvironmental.com,0,21,7.0,4,0,31,28,3.5566567074628233
hyprmx.com,0,6,3.0,3,0,11,9,2.94770277922009
www.ashtonvideoaudio.com,0,16,5.5,4,0,25,22,3.606936732175321
www.geoffreysorensen.com.ghs.googlehosted.com,0,16,5.714285714285714,7,0,46,40,3.624024420865021
www.gavihara.org.ghs.googlehosted.com,0,12,4.571428571428571,7,0,38,32,3.6411267670198737
mail.dotsub.com,0,6,3.25,4,0,16,13,3.392747410448785
wedding.knightbrook.family,0,11,6.0,4,0,27,24,3.9701755214643457
intackedmarketing.agilecrm.com,0,17,7.0,4,0,31,28,3.6011250109569843
mail.dainam.net,0,6,3.25,4,0,16,13,2.8731406795131336
cafegialai.raucuquasach.com,0,12,6.25,4,0,28,25,3.433269689515108
www.ntcdenver.com,0,9,3.75,4,0,18,15,3.189898095464287
cdn.hurrythefoodup.com,0,14,5.0,4,0,23,20,3.5841837197791886
www.alekathan.com,0,9,3.75,4,0,18,15,3.272905595320056
pagespeed.googlehosted.com.belocal.de,0,12,5.5,6,0,38,33,3.422400560712077
www.merleyanderson.com,0,14,5.0,4,0,23,20,3.446439344671015
timothy.s.bell.googlepages.com,0,11,4.333333333333333,6,0,31,26,3.6133373140453076
mail.epubc.ca,0,5,2.75,4,0,14,11,3.0957952550009344
delivery.hyde.ligatus.com,0,8,4.4,5,0,26,22,3.879664004902593
69-7-0-138.rev.cape.com,0,10,4.0,5,7,24,10,3.8521687236032816
69-7-2-24.rev.cape.com,0,9,3.8,5,6,23,10,3.625
bsecure.com,0,7,3.3333333333333335,3,0,12,10,2.9219280948873623
adupmediaxml.com,0,12,5.0,3,0,17,15,3.3232314287976203
test.class4kids.co.uk,0,10,3.6,5,1,22,17,3.392147223664535
www.petpinr.com,0,7,3.25,4,0,16,13,3.1808329872054415
cdn.guidle.com,0,6,3.0,4,0,15,12,3.2516291673878226
www.lacatrina.net,0,9,3.75,4,0,18,15,3.00623892865339
ghs-vip-any-c1036.ghs-ssl.googlehosted.com,0,17,7.8,5,4,43,31,4.033153646184958
www.gregfosterhomes.com,0,15,5.25,4,0,24,21,3.3320953986601696
simplytechnology.net,0,16,6.333333333333333,3,0,21,19,3.6163485660751653
mail.ladepeche.fr,0,9,3.75,4,0,18,15,3.323231428797621
ns.expeditierobinson.nl,0,17,5.25,4,0,24,21,3.3680424225727155
melgreweaia.googlepages.com,0,11,6.25,4,0,28,25,3.319079570624174
www.srilankaconcierge.com,0,17,5.75,4,0,26,23,3.588354347173234
ghs-svc-https-c216.ghs-ssl.googlehosted.com,0,18,8.0,5,3,44,33,3.5821122386998074
www.hyperfantastic.com.ghs.googlehosted.com,0,14,5.428571428571429,7,0,44,38,3.9612471716125044
app.sellsuki.com,0,8,3.5,4,0,17,14,3.378783493486176
mail.stage-stock.com,0,11,4.5,4,0,21,17,3.381580488309164
ftp.liquidblox.com,0,10,4.0,4,0,19,16,3.625
www.crane.k12.mo.us,0,5,2.5,6,2,20,13,3.589898095464287
www.sevillafc.es,0,9,3.5,4,0,17,14,3.039148671903071
dsl1-223.cape.com,0,8,3.75,4,4,18,10,3.521640636343319
baby.mediafactured.com,0,13,5.0,4,0,23,20,3.584183719779189
www.optres.com,0,6,3.0,4,0,15,12,3.0220552088742
www.bud-rx.com,0,6,3.0,4,0,15,11,3.027169118440619
www.booksnshoes.com,0,11,4.25,4,0,20,17,3.0574760762899316
www.thepodestrians.com,0,14,5.0,4,0,23,20,3.6841837197791882
aslindsley.googlepages.com,0,11,6.0,4,0,27,24,3.5110276044371007
tsc-145.cape.com,0,7,3.5,4,3,17,10,3.334679141051595
cdn.allpropertymanagement.com,0,21,6.75,4,0,30,27,3.6060152796207325
benm.greer.googlepages.com,0,11,4.6,5,0,27,23,3.2903216092483056
69-7-11-125.rev.cape.com,0,11,4.2,5,8,25,10,3.683542362433231
mail.drsandraarcos.com,0,13,5.0,4,0,23,20,3.1841837197791887
www.finmoney.cash,0,8,3.75,4,0,18,15,3.456564762130954
cdn.unit.com,0,4,2.5,4,0,13,10,2.9219280948873623
www.iandu.info,0,5,3.0,4,0,15,12,2.8553885422075336
cdn.cashrewards.com.au,0,11,3.8,5,0,23,19,3.4316235658474317
cdn.cuponomize.com,0,10,4.0,4,0,19,16,3.1556390622295662
mail.albanychamber.com,0,13,5.0,4,0,23,20,3.3841837197791884
mail.cryptopools.com,0,11,4.5,4,0,21,18,3.2810361125534233
www.sqlsprawl.com,0,9,3.75,4,0,18,15,3.1068905956085193
cdn.aynrand.org,0,7,3.25,4,0,16,13,2.8731406795131336
mail.ex-alco.ru,0,7,3.25,4,0,16,12,3.2516291673878226
app.codecanyon.net,0,10,4.0,4,0,19,16,3.077819531114783
homestead.com,0,9,4.0,3,0,14,12,3.084962500721156
mail.scsurfschools.com.au,0,13,4.4,5,0,26,22,3.2998963911678914
cta1561.leadpages.net,0,9,4.75,4,4,22,15,3.536886723742169
elle.it,0,4,2.0,3,0,8,6,1.9182958340544893
cdn.contender.com,0,9,3.75,4,0,18,15,2.8729055953200557
www.mykybella.com,0,9,3.75,4,0,18,15,3.1898980954642875
www.deangarrett.com-a.googlepages.com,0,11,5.5,6,0,38,32,3.6014097655573916
support.ideatek.com,0,7,4.25,4,0,20,17,3.6168746059562227
2.kizoa.jp,0,5,2.0,4,1,11,7,3.0
cdn.fragrancesandcosmetics.com.au,0,22,6.0,5,0,34,30,3.6029100796497264
mail.barrusrealty.com,0,12,4.75,4,0,22,19,3.5368867237421693
mail.modybros.com,0,8,3.75,4,0,18,15,3.272905595320056
www.sammakorn-racha.com,0,15,5.25,4,0,24,20,3.1464393446710153
69-7-1-214.rev.cape.com,0,10,4.0,5,7,24,10,3.734521664779752
www.indianasbestradio.com,0,17,5.75,4,0,26,23,3.555533151426996
suite.reqpool.com,0,7,3.75,4,0,18,15,3.4565647621309536
www.alternatives-fr.com,0,15,5.25,4,0,24,20,3.6841837197791882
2.residencemagazine.se,0,17,5.0,4,1,23,19,3.3414460711655214
alfadevs.com,0,8,3.6666666666666665,3,0,13,11,3.2776134368191165
www.scottboles.com,0,10,4.0,4,0,19,16,3.0306390622295662
mail.ntilagoa.com,0,8,3.75,4,0,18,15,3.056564762130954
www.healtheworldartlovekindness.com.ghs.googlehosted.com,0,27,7.285714285714286,7,0,57,51,3.879760205398543
www.twochickensineverypot.com,0,21,6.75,4,0,30,27,3.708048150071232
wee.workshop.googlepages.com,0,11,5.0,5,0,29,25,3.4292750707107134
www.deevile.com,0,7,3.25,4,0,16,13,2.968918563962097
slybaldguys.sa.metacdn.com,0,11,4.6,5,0,27,23,3.675310868912364
vacancies.teamdev.com,0,9,4.75,4,0,22,19,3.2866294867861967
mail.campquakerhaven.org,0,15,5.5,4,0,25,22,3.82306798227366
mybinarysystem.com,0,14,5.666666666666667,3,0,19,17,3.4104172527605203
cdn.yogapedia.com,0,9,3.75,4,0,18,15,3.3735572622751855
www.cowsoutside.com,0,11,4.25,4,0,20,17,3.1018812234760187
cookingsubstitute.com,0,17,6.666666666666667,3,0,22,20,3.4464393446710146
mail.ugc.ac.lk,0,4,2.2,5,0,15,11,2.9139770731827523
www.pokemongodb.net.ghs.googlehosted.com,0,12,5.0,7,0,41,35,3.6319581039002036
seasideveg.googlepages.com,0,11,6.0,4,0,27,24,3.2883201891060003
mail.3qs.jp,0,4,2.25,4,1,12,8,3.169925001442312
tsc-199.cape.com,0,7,3.5,4,3,17,10,3.180832987205441
premierleague.com,0,13,5.333333333333333,3,0,18,16,3.25
mail.superiorironworks.com,0,17,6.0,4,0,27,24,3.5535088547976788
mail.spchs.com,0,5,3.0,4,0,15,12,3.084962500721156
mail.loether.com,0,7,3.5,4,0,17,14,3.2359263506290334
startgsm.cdn.shoprenter.hu,0,10,4.6,5,0,27,23,3.642489673166126
mail.hieumoplaza.com,0,11,4.5,4,0,21,18,3.3082708345352603
cdn.areyouahuman.com,0,12,4.5,4,0,21,18,3.350209029099897
w3.omniadiag.com,0,9,3.5,4,1,17,13,3.2359263506290334
2.relaytxt.io,0,8,2.75,4,1,14,10,3.2776134368191165
mail.cooldancewear.com,0,13,5.0,4,0,23,20,3.3086949695628416
www.i-dobrev.info,0,8,3.75,4,0,18,14,3.182005814760214
mail.wave-tech.com,0,9,4.0,4,0,19,15,3.373557262275185
vpn.strataconnect.net,0,13,4.75,4,0,22,19,3.090032776601481
viaf.org,0,4,2.3333333333333335,3,0,9,7,2.8073549220576046
enlightenedmarketing.leadpages.net,0,20,8.0,4,0,35,32,3.5026204074720737
www.objc.io,0,4,2.25,4,0,12,9,2.4193819456463714
www.muzei.co,0,5,2.5,4,0,13,10,2.8464393446710154
www.juniperberries.net,0,14,5.0,4,0,23,20,3.246439344671016
mail.gananda.org,0,7,3.5,4,0,17,14,2.950212064914748
www.rustbeltcompany.com,0,15,5.25,4,0,24,21,3.7849418274376423
www.litm.us,0,4,2.25,4,0,12,9,2.6416041678685938
mail.oldwoodmusic.com,0,12,4.75,4,0,22,19,3.1555650133297197
www.michaelgreenonline.com,0,18,6.0,4,0,27,24,3.4387218755408675
gjpropertiesinc.googlepages.com,0,15,7.25,4,0,32,29,3.5905710812598666
www.easyminds.net,0,9,3.75,4,0,18,15,3.1898980954642875
cdn.drivecomic.com,0,10,4.0,4,0,19,16,3.0
jumptap.com,0,7,3.3333333333333335,3,0,12,10,2.9219280948873623
mail.appleidsecure.net,0,13,5.0,4,0,23,20,3.5219280948873624
www.gonchar.org,0,7,3.25,4,0,16,13,2.873140679513133
mgrober.googlepages.com,0,11,5.25,4,0,24,21,3.213513256009071
cdn.hostanalytics.com,0,13,4.75,4,0,22,19,3.47135448701393
www.squarepoet.com,0,10,4.0,4,0,19,16,3.452819531114783
es.predictiveindex.com,0,15,5.0,4,0,23,20,3.484183719779189
christianmingle.com,0,15,6.0,3,0,20,18,3.5724312513221195
mail.thespenceitgroup.com,0,16,5.75,4,0,26,23,3.795088586397733
www.tewkesburytowncouncil.co.uk,0,21,5.6,5,0,32,28,3.5975583870244896
markitondemand.com,0,14,5.666666666666667,3,0,19,17,3.337175341123077
cdn.stoplight.io,0,9,3.5,4,0,17,14,3.378783493486176
mail.forestjharkhand.com,0,15,5.5,4,0,25,22,3.879664004902594
edb.gov.sg,0,3,2.0,4,0,11,8,2.75
www.rickhensley.net.ghs.googlehosted.com,0,12,5.0,7,0,41,35,3.797020431713804
host.reep.io,0,4,2.5,4,0,13,10,2.9219280948873623
mail.dupris.us,0,6,3.0,4,0,15,12,3.084962500721156
www.jasons.us,0,6,2.75,4,0,14,11,2.5949066182439395
nxtck.com,0,5,2.6666666666666665,3,0,10,8,2.75
mail.landsculpturesinc.com,0,17,6.0,4,0,27,24,3.6887218755408675
www.reidranch.org,0,9,3.75,4,0,18,15,3.272905595320056
www.firstchurchofthemasochist.com,0,25,7.75,4,0,34,31,3.5664688907528785
2017.hcg-symposium.org,0,13,5.0,4,4,23,15,3.8268748818646396
www.msccanada.org,0,9,3.75,4,0,18,15,3.139572261986723
www.kelvinjiang.com,0,11,4.25,4,0,20,17,3.572469458770136
phim3s.net,0,6,3.0,3,1,11,8,3.169925001442312
www.jaejung.org,0,7,3.25,4,0,16,13,3.0269868333592873
mail.andrewstax.com,0,10,4.25,4,0,20,17,3.690116517593666
mail.jrgmakeup.com,0,9,4.0,4,0,19,16,3.577819531114783
cdn.foodracers.com,0,10,4.0,4,0,19,16,3.1556390622295662
mail.obstance.com,0,8,3.75,4,0,18,15,3.3735572622751855
www.dandoclase.com.ghs.googlehosted.com,0,12,4.857142857142857,7,0,40,34,3.556901076035406
buffy204.iawsnetwork.com,0,11,5.5,4,3,25,19,4.186704345910023
www.bbyidealist.com,0,11,4.25,4,0,20,17,3.572469458770136
has.mostlyincorrect.info,0,15,5.5,4,0,25,22,3.6978458230844127
cdn.fireflyfestival.com,0,15,5.25,4,0,24,21,3.784941827437642
kxwloaxw.com,0,8,3.6666666666666665,3,0,13,11,2.9139770731827523
www.ad-maven.com,0,8,3.5,4,0,17,13,3.0269868333592873
teachenglishseoul.googlepages.com,0,17,7.75,4,0,34,31,3.563247423975141
www.borora.com,0,6,3.0,4,0,15,12,2.6258145836939115
samsungadhub.com,0,12,5.0,3,0,17,15,3.373557262275186
mail.rosabela.vn,0,8,3.5,4,0,17,14,3.3248629576173574
admin.loanhero.com,0,8,4.0,4,0,19,16,3.327819531114783
www.jalanjalankenai.com,0,15,5.25,4,0,24,21,3.196154780932867
cdn.ukfree.tv,0,6,2.75,4,0,14,11,3.2776134368191165
i1.kikizo.com,0,6,2.75,4,1,14,10,2.663532754804255
www.snaik.org,0,5,2.75,4,0,14,11,3.027169118440619
mail.chantaraud.com,0,10,4.25,4,0,20,17,3.381580488309164
www.armandnewmanmd.com,0,14,5.0,4,0,23,20,2.9464393446710155
www.yourprivateview.com-a.googlepages.com,0,15,6.166666666666667,6,0,42,36,3.805496793698874
wcms.white.k12.ga.us,0,5,2.6666666666666665,6,2,21,14,3.75
www.rbcfiles.com,0,8,3.5,4,0,17,14,3.3248629576173565
widebloom.com,0,9,4.0,3,0,14,12,3.0220552088742005
instrumentgallery.keithhillharpsichords.com,0,21,10.25,4,0,44,41,3.9852431629963667
mail.88foods.com,0,7,3.5,4,2,17,12,3.182005814760214
www.aacsms.com,0,6,3.0,4,0,15,12,2.5220552088742005
www.5rdayspa.com,0,8,3.5,4,1,17,13,3.3248629576173565
coolcom.leadpages.net,0,9,4.75,4,0,22,19,3.431623565847432
www.mager.org,0,5,2.75,4,0,14,11,2.663532754804255
email.usp.br,0,5,2.5,4,0,13,10,3.321928094887362
radaronline.com,0,11,4.666666666666667,3,0,16,14,3.235926350629033
sermac.files.googlepages.com,0,11,5.0,5,0,29,25,3.4332696895151087
69-7-1-72.rev.cape.com,0,9,3.8,5,6,23,10,3.625
www.trueebooks.com,0,10,4.0,4,0,19,16,3.2806390622295662
clients.lehan.com,0,7,3.75,4,0,18,15,3.373557262275185
store.beachbodyglobal.com,0,15,5.75,4,0,26,23,3.6211755429194716
www.exmarksthe.com,0,10,4.0,4,0,19,16,3.452819531114783
www.quadroot.com,0,8,3.5,4,0,17,14,3.128085278891395
test.greeneking.co.uk,0,10,3.6,5,0,22,18,3.2810361125534233
www.v6turbocharged.com,0,14,5.0,4,1,23,19,3.7841837197791888
asky.slimtrader.com,0,10,4.25,4,0,20,17,3.6168746059562227
whynotfishing.googlepages.com,0,13,6.75,4,0,30,27,3.7919245392005063
satmank.googlepages.com,0,11,5.25,4,0,24,21,3.427333493898265
ghs-svc-https-c1038.ghs-ssl.googlehosted.com,0,19,8.2,5,4,45,33,3.6645544613389456
cdn.littlecraftybugs.co.uk,0,16,4.6,5,0,27,23,3.936180434129756
mail.glasshousebrewing.com,0,17,6.0,4,0,27,24,3.8035088547976788
www.jwandassociates.com,0,15,5.25,4,0,24,21,3.368042422572716
www2.hotelspecials.se,0,13,4.75,4,1,22,18,3.3918926446809334
www.koengapps.com,0,9,3.75,4,0,18,15,3.3232314287976212
tvdata.com.br,0,6,2.75,4,0,14,11,3.0957952550009344
mail.myinsuranceagency.net,0,17,6.0,4,0,27,24,3.522055208874201
m.mjhassoc.com,0,8,3.0,4,0,15,12,2.688721875540867
gossipcenter.com,0,12,5.0,3,0,17,15,3.3735572622751855
www.filmschool.net,0,10,4.0,4,0,19,16,3.452819531114783
cdn.wanzl.com,0,5,2.75,4,0,14,11,3.0957952550009344
childrenandthelaw.ufp.edu.pt,0,17,5.0,5,0,29,25,3.703465189601647
mail.micronsecurity.com,0,14,5.25,4,0,24,21,3.52257158913636
www.elevengables.com.ghs.googlehosted.com,0,12,5.142857142857143,7,0,42,36,3.631478390740808
ssrn.com,0,4,2.3333333333333335,3,0,9,7,2.5216406363433186
tsd-82.cape.com,0,6,3.25,4,2,16,10,3.418295834054489
2.oliveoiltimes.com,0,13,4.25,4,1,20,16,3.1751231351134614
mongo-endpoint4a.stilingue.com.br,0,16,6.0,5,1,34,28,3.8664331502253844
mail.ecoesc.org,0,6,3.25,4,0,16,13,3.238901256602631
www.crossroadpreschoolmn.com,0,20,6.5,4,0,29,26,3.445470853406835
burgertogo.googlepages.com,0,11,6.0,4,0,27,24,3.336038815261278
mail.e-jade.com,0,6,3.25,4,0,16,12,3.084962500721156
web.familylifetoday.com,0,15,5.25,4,0,24,21,3.6304126608739984
www.eveonline.com,0,9,3.75,4,0,18,15,3.0062389286533895
pegi.info,0,4,2.6666666666666665,3,0,10,8,2.75
timberland.com,0,10,4.333333333333333,3,0,15,13,3.546593564294939
1.agilixbuzz.com,0,10,3.5,4,1,17,13,3.521640636343319
www.14secs.com,0,6,3.0,4,2,15,10,2.8553885422075336
inklocker.agilecrm.com,0,9,5.0,4,0,23,20,3.3841837197791884
mail.cenabo.com,0,6,3.25,4,0,16,13,3.085055102756477
www.alenamed.ru,0,8,3.25,4,0,16,13,3.0269868333592873
www.morecatsplease.com,0,14,5.0,4,0,23,20,3.3464393446710154
wmserv3.cape.com,0,7,3.5,4,1,17,13,3.3787834934861767
google.gr,0,6,2.6666666666666665,3,0,10,8,2.1556390622295662
69-7-12-5.rev.cape.com,0,9,3.8,5,6,23,10,3.75
craigslist.pt,0,10,4.0,3,0,14,12,3.084962500721156
www.folklor.pl,0,7,3.0,4,0,15,12,2.625814583693911
ghs-svc-https-c310.ghs-ssl.googlehosted.com,0,18,8.0,5,3,44,33,3.5821122386998074
mail.citistructure.com,0,13,5.0,4,0,23,20,3.308694969562842
blog.omniphasic.com.ghs.googlehosted.com,0,12,5.0,7,0,41,35,3.6243963180004775
mail.shonubimusoke.co.ug,0,13,4.2,5,0,25,21,3.653756708287002
docsheadgames.googlepages.com,0,13,6.75,4,0,30,27,3.2915625020032113
51.la,0,2,1.3333333333333333,3,2,6,2,2.0
anrdoezrs.net,0,9,4.0,3,0,14,12,3.084962500721156
www.sassistudios.com,0,12,4.5,4,0,21,18,3.03856233607563
www.case-ecologice.eu,0,14,4.75,4,0,22,18,3.0860486123130384
www.suddenlysingledaddy.com.ghs.googlehosted.com,0,19,6.142857142857143,7,0,49,43,3.7837254411418493
api.smugmug.com,0,7,3.25,4,0,16,13,3.0269868333592873
www.kerrygirling.ca.ghs.googlehosted.com,0,12,5.0,7,0,41,35,3.875731503204189
mail.intentionalfoods.org,0,16,5.75,4,0,26,23,3.501397825434103
olympic.sura.ac.th,0,7,3.0,5,0,19,15,3.640223928941851
www.whittlesfordsociety.info,0,19,6.5,4,0,29,26,3.6133373140453076
webmail.whs.co.nz,0,7,2.8,5,0,18,14,3.6644977792004623
www.kudashev.com.ghs.googlehosted.com,0,12,4.571428571428571,7,0,38,32,3.7067475629608073
leiastewart.googlepages.com,0,11,6.25,4,0,28,25,3.513269689515108
verifika.agilecrm.com,0,8,4.75,4,0,22,19,3.4713544870139303
ns.netguide.com,0,8,3.25,4,0,16,13,3.3927474104487847
sundaysky.com,0,9,4.0,3,0,14,12,3.251629167387823
